Index,Enhanced Index,SAA,DRO,Dates
0.9800164238985747,0.9800164238985747,0.9754033382267439,0.9783603696343162,2001-04-06
1.0081173946752409,1.0081173946752409,1.0069591828664162,1.0074992373572755,2001-04-09
1.0270660255343387,1.0270660255343387,1.0272029255887483,1.0263637759486393,2001-04-10
0.9978688524076337,0.9978688524076337,1.0042209460690399,1.0032077357443197,2001-04-11
1.0151043281358514,1.0151043281358514,1.0117730376084055,1.0118865508064976,2001-04-12
0.9967723309767109,0.9967723309767109,0.9945371453930921,0.993884882229577,2001-04-16
1.0102824531487626,1.0102824531487626,1.0076300368630817,1.008133965101072,2001-04-17
1.0388904047685477,1.0388904047685477,1.030636651476681,1.0325671071706195,2001-04-18
1.012542730178536,1.012542730178536,1.0172821825078702,1.0154301785620599,2001-04-19
0.9914572490503619,0.9914572490503619,0.9931343778655981,0.9936235666831833,2001-04-20
0.9850198752918244,0.9850198752918244,0.9877330670182735,0.9882122607150158,2001-04-23
0.98783853210936,0.98783853210936,1.001777995621093,1.0023066828996368,2001-04-24
1.0159408912696415,1.0159408912696415,1.0135121399892624,1.0163722334126521,2001-04-25
1.0046958449898271,1.0046958449898271,1.0040400082807357,1.006793030022982,2001-04-26
1.0150099058773554,1.0150099058773554,1.0196631735694148,1.0194931772561473,2001-04-27
0.9971349205931699,0.9971349205931699,1.0015230700082787,1.0029293873279352,2001-04-30
1.0135898556173097,1.0135898556173097,1.0278464346070877,1.0278282556380818,2001-05-01
1.000781807547532,1.000781807547532,0.99377099559422,0.9973902765704622,2001-05-02
0.9851273073405049,0.9851273073405049,0.9845510185523572,0.9830960829996782,2001-05-03
1.014440428271688,1.014440428271688,1.0175039803166666,1.0153103603657143,2001-05-04
0.9975525413333315,0.9975525413333315,0.9892195223919598,0.9900535571568602,2001-05-07
0.9981717132623441,0.9981717132623441,1.0055014351831792,1.001355671803333,2001-05-08
0.9955122801074359,0.9955122801074359,0.9893326103420977,0.9931757138921942,2001-05-09
0.999713282459848,0.999713282459848,1.0020753211556193,1.0010410775615053,2001-05-10
0.9924233899849598,0.9924233899849598,0.9961475524596032,0.994758680018624,2001-05-11
1.0026090376145729,1.0026090376145729,1.003412729249396,1.0060785927556588,2001-05-14
1.0004162776179772,1.0004162776179772,1.010010466830609,1.00679869869641,2001-05-15
1.02845278724491,1.02845278724491,1.0251862067861957,1.0262909240966358,2001-05-16
1.0027237566258096,1.0027237566258096,1.0029212346743612,1.0042810725107423,2001-05-17
1.002693052122581,1.002693052122581,1.005163629888249,1.0053327745689224,2001-05-18
1.0161537475991465,1.0161537475991465,1.0281654054371359,1.0238187516220185,2001-05-21
0.9973721264083257,0.9973721264083257,0.9954698459382466,0.992942617088558,2001-05-22
0.984473601262525,0.984473601262525,0.9919703300957742,0.9893008988440738,2001-05-23
1.0031961482961294,1.0031961482961294,1.0111425960998235,1.0091499722260144,2001-05-24
0.9881840525394034,0.9881840525394034,0.9916991094290492,0.9924220046157741,2001-05-25
0.9922059325737512,0.9922059325737512,0.9831561403148434,0.9838715853770464,2001-05-29
0.9843444852512538,0.9843444852512538,0.982436315700042,0.9851317739321532,2001-05-30
1.0062015179370734,1.0062015179370734,1.015777867388913,1.0146834086078544,2001-05-31
1.0038620963702496,1.0038620963702496,1.0092329493319567,1.008625115316333,2001-06-01
1.0051083480861462,1.0051083480861462,1.0059214680763964,1.0037302425484558,2001-06-04
1.0129901595976558,1.0129901595976558,1.0120891851323304,1.009250993413621,2001-06-05
0.9894513602228434,0.9894513602228434,0.9980519021206363,0.996752870285167,2001-06-06
1.0054565100672948,1.0054565100672948,1.0091622494142718,1.0098865533615626,2001-06-07
0.9906026810807833,0.9906026810807833,0.9993206982783265,0.998824090967817,2001-06-08
0.99164404675605,0.99164404675605,0.9851579195602076,0.9860698584807742,2001-06-11
1.0011638811856367,1.0011638811856367,1.0013383176502655,1.0000632660005224,2001-06-12
0.988653103255147,0.988653103255147,0.9942689055887504,0.996591466132842,2001-06-13
0.9824984045618274,0.9824984045618274,0.9813204964336365,0.9831437004257387,2001-06-14
0.9954831172275078,0.9954831172275078,0.9985771204819397,0.9997477957028482,2001-06-15
0.995116825560661,0.995116825560661,0.9911480539768103,0.9931454197424913,2001-06-18
1.003434127056842,1.003434127056842,0.9906739581533439,0.9968476643767509,2001-06-19
1.0087087523927978,1.0087087523927978,1.0117783251007368,1.0094725921834238,2001-06-20
1.0113642136203498,1.0113642136203498,1.0073450958761445,1.0069686276644731,2001-06-21
0.9905499716198176,0.9905499716198176,0.9928273316416498,0.9940909147021132,2001-06-22
0.9944913697029518,0.9944913697029518,0.9946189165235796,0.9978518561623679,2001-06-25
0.9984900985908624,0.9984900985908624,1.002750623848513,1.0029596524564077,2001-06-26
0.9953235942742246,0.9953235942742246,1.00208792163872,1.001676897139096,2001-06-27
1.0124930892135287,1.0124930892135287,1.008925862637874,1.0146901709590876,2001-06-28
0.9985157834272274,0.9985157834272274,1.011297059137618,1.0145330819795713,2001-06-29
1.0100785424223695,1.0100785424223695,0.998705812929449,1.0017297250993908,2001-07-02
0.998164483807956,0.998164483807956,1.0038059203755725,0.9990365736015907,2001-07-03
0.9876787544743623,0.9876787544743623,0.9918133121178959,0.9938669087491018,2001-07-05
0.9765017349795465,0.9765017349795465,0.9776828980356749,0.9804640967859402,2001-07-06
1.0068789958858082,1.0068789958858082,1.0084778828582028,1.0065497322262187,2001-07-09
0.9856020209347761,0.9856020209347761,0.982197684883022,0.987033151858742,2001-07-10
0.9988658966431697,0.9988658966431697,0.9952635513708928,0.9994071941832665,2001-07-11
1.0236912671499434,1.0236912671499434,1.028603741400995,1.0252106768914515,2001-07-12
1.0062410308168577,1.0062410308168577,1.0145748709208542,1.0057158064730167,2001-07-13
0.9891171180289774,0.9891171180289774,0.9933568027197167,0.9883385629744076,2001-07-16
1.0099713008617863,1.0099713008617863,1.0160702004719775,1.012670966660963,2001-07-17
0.994458366989349,0.994458366989349,1.0076237224837237,0.9958582331711592,2001-07-18
1.0060528262829558,1.0060528262829558,1.0002079679190383,1.005557389428075,2001-07-19
0.9965679216158747,0.9965679216158747,0.999879326771646,0.9974683210641746,2001-07-20
0.9836313773888697,0.9836313773888697,0.9873113627859824,0.9867898634384147,2001-07-23
0.9837283658630727,0.9837283658630727,0.9831028642325158,0.9835016396745124,2001-07-24
1.01607985783104,1.01607985783104,0.9984252371575818,1.0107731053905993,2001-07-25
1.010449532191458,1.010449532191458,1.010209551003331,1.0132156497413722,2001-07-26
1.002402377901533,1.002402377901533,0.9993077193927129,1.0015358367828537,2001-07-27
0.9989219561661647,0.9989219561661647,0.9974790900634527,1.0007018115373747,2001-07-30
1.005570651237587,1.005570651237587,1.0027094924107651,1.0045176415466677,2001-07-31
1.0038804135614017,1.0038804135614017,0.9979822981466171,1.0030550786206827,2001-08-01
1.0039639996349727,1.0039639996349727,0.9983057577892461,1.0011894556115815,2001-08-02
0.9947573013196294,0.9947573013196294,1.0021121391122914,0.9971849906363134,2001-08-03
0.9885782555309106,0.9885782555309106,0.9851479053567699,0.9884791855097926,2001-08-06
1.0032653971820353,1.0032653971820353,1.0052549632964958,1.001786594558886,2001-08-07
0.9826718742160931,0.9826718742160931,0.9824958263038974,0.9862332055786861,2001-08-08
0.9999155276305098,0.9999155276305098,0.9952556091554761,1.0016231299693465,2001-08-09
1.0056868426212826,1.0056868426212826,1.0080962591620044,1.0039734000261995,2001-08-10
1.0009494562498826,1.0009494562498826,1.0112547143186728,1.0052165411958571,2001-08-13
0.9961721676130705,0.9961721676130705,1.0007049848024556,1.0003744680127968,2001-08-14
0.992660536869508,0.992660536869508,0.9975863491951232,0.9965536982774386,2001-08-15
1.003089942945015,1.003089942945015,0.9929871414563205,1.0022887912697636,2001-08-16
0.9833369472546888,0.9833369472546888,0.986507314597965,0.9882860558185645,2001-08-17
1.0081241888470234,1.0081241888470234,1.0095497198695829,1.006928186032629,2001-08-20
0.9879205197145409,0.9879205197145409,0.9956339397562072,0.9920751919656867,2001-08-21
1.0069561280612775,1.0069561280612775,1.0097258708918142,1.0104246836352269,2001-08-22
0.997236707304043,0.997236707304043,0.9976006121860379,0.998152983865563,2001-08-23
1.0196543198568124,1.0196543198568124,1.0158010079999575,1.0153686944191942,2001-08-24
0.9951726325486273,0.9951726325486273,1.0005770485005852,0.998065498777187,2001-08-27
0.9849899918095985,0.9849899918095985,0.9771897751982866,0.9874516056061758,2001-08-28
0.9888507623154379,0.9888507623154379,0.9909087794658055,0.9922482878712849,2001-08-29
0.9829960748236476,0.9829960748236476,0.9944222199545474,0.9896891485872515,2001-08-30
1.0040299430836628,1.0040299430836628,1.0058792267250387,1.0056776549967121,2001-08-31
0.9994354040533099,0.9994354040533099,0.9989621901348615,0.9993355752713569,2001-09-04
0.9989408519127806,0.9989408519127806,0.9859385120968311,0.992688997230602,2001-09-05
0.9776097283484126,0.9776097283484126,0.9842237000158615,0.9815941007760962,2001-09-06
0.9813629838555836,0.9813629838555836,0.9797799794911779,0.9813209196775132,2001-09-07
1.006225947782446,1.006225947782446,0.9909718080325053,0.9961253639963413,2001-09-10
0.9507843945221546,0.9507843945221546,0.9272674017893041,0.9442063287988471,2001-09-17
0.9941950295219376,0.9941950295219376,0.9848814579253871,0.9886765005041165,2001-09-18
0.9838875081765149,0.9838875081765149,0.9954115070799878,0.9837533475694791,2001-09-19
0.9689400666106751,0.9689400666106751,0.9797068840471346,0.9715081546848889,2001-09-20
0.9809657396828891,0.9809657396828891,0.9695249834602285,0.9823599274074494,2001-09-21
1.0389832521121685,1.0389832521121685,1.0426120779412429,1.0347545175831474,2001-09-24
1.0087896828112242,1.0087896828112242,1.0057100488130697,1.0066063198299295,2001-09-25
0.9948333533513836,0.9948333533513836,0.9913226507765254,0.9918595953355217,2001-09-26
1.0114891241427009,1.0114891241427009,1.0148846192913983,1.0143827613096446,2001-09-27
1.0219219881758577,1.0219219881758577,1.029911829762167,1.0255135810829572,2001-09-28
0.9977041013769763,0.9977041013769763,0.9941208109764388,0.990621052131184,2001-10-01
1.0123055285019562,1.0123055285019562,1.0044968132759873,1.0094355412747913,2001-10-02
1.0199272104076693,1.0199272104076693,1.0376034112983683,1.0293627987390015,2001-10-03
0.997528607880723,0.997528607880723,0.9971949683223271,0.9961792675587402,2001-10-04
1.0016360797584318,1.0016360797584318,1.0022137452492863,1.0030533297719362,2001-10-05
0.9863447097984502,0.9863447097984502,1.0168773278200498,0.9890058677649487,2001-10-09
1.0229382448397208,1.0229382448397208,1.0149049593362462,1.0216607343988697,2001-10-10
1.0152083401558585,1.0152083401558585,1.0114539567144827,1.0169203456050544,2001-10-11
0.9947331228288036,0.9947331228288036,0.9872258285971458,0.9919683324991284,2001-10-12
0.9984701654303457,0.9984701654303457,1.0066394391057627,1.0020649188207773,2001-10-15
1.006935960961869,1.006935960961869,1.0019004886061342,1.006139120679076,2001-10-16
0.9813673556186109,0.9813673556186109,0.9820961974653365,0.9789883055877479,2001-10-17
0.9921269524943612,0.9921269524943612,1.0079042820134432,0.9998006651091179,2001-10-18
1.004557317621906,1.004557317621906,1.0242766492156123,1.0060120803099883,2001-10-19
1.0152960877185082,1.0152960877185082,0.9907690106110747,1.0146631464466784,2001-10-22
0.9953023258991667,0.9953023258991667,0.986948980221034,0.9953406708492332,2001-10-23
1.0003871032501144,1.0003871032501144,1.012004727708928,1.00737513204966,2001-10-24
1.0137209872082635,1.0137209872082635,1.0033245255365189,1.0118497521952081,2001-10-25
1.004108772620137,1.004108772620137,1.0029605311922039,1.0014377329975133,2001-10-26
0.97618169591771,0.97618169591771,0.9767305140938527,0.9749362709075134,2001-10-29
0.9828340824191362,0.9828340824191362,0.9910435571454563,0.9896928019549639,2001-10-30
0.9999905549540419,0.9999905549540419,1.0071053259274596,1.0027581046786913,2001-10-31
1.0229481077362799,1.0229481077362799,1.0162301108656275,1.0225103814770904,2001-11-01
1.002859492349183,1.002859492349183,1.010836059180316,1.0082921961821822,2001-11-02
1.0143855917502382,1.0143855917502382,1.0048842948090526,1.0142701524190039,2001-11-05
1.014526150690716,1.014526150690716,1.0135063787275573,1.0143633856372631,2001-11-06
0.9972651300757029,0.9972651300757029,1.0017069538369312,1.0004288051060295,2001-11-07
1.0024556283513812,1.0024556283513812,0.9957799009886991,0.9936931867487645,2001-11-08
1.0015824373463944,1.0015824373463944,1.005125880572976,0.9989143664236239,2001-11-09
1.016763133636536,1.016763133636536,1.0136218725921329,1.0158978610421647,2001-11-13
1.0018611305347254,1.0018611305347254,1.0001873926797762,1.0017783958051003,2001-11-14
1.0009025765040018,1.0009025765040018,1.01745985566541,1.0027862388049826,2001-11-15
0.9968570827050312,0.9968570827050312,1.0019723540300243,0.9974498495496327,2001-11-16
1.0108989012546445,1.0108989012546445,1.012135544517694,1.0115851000269511,2001-11-19
0.9927023578384565,0.9927023578384565,0.9839643074334624,0.9881781453569048,2001-11-20
0.9950728959494465,0.9950728959494465,0.9955540808454008,0.9985373220350803,2001-11-21
1.0117058795110876,1.0117058795110876,1.0144103484702078,1.012043272048755,2001-11-23
1.0061547701856566,1.0061547701856566,1.0038649709223728,1.007171179724291,2001-11-26
0.9931571567411989,0.9931571567411989,0.9848267140660417,0.9926410016381693,2001-11-27
0.981748603332971,0.981748603332971,0.9910909091734031,0.9870712492233439,2001-11-28
1.0103497779733464,1.0103497779733464,1.0103733738096048,1.0105858477302214,2001-11-29
0.9993422206348727,0.9993422206348727,1.0089121243982784,1.0038808400885575,2001-11-30
0.9916188273578923,0.9916188273578923,0.9897290882484124,0.9933322444121442,2001-12-03
1.0131870290221379,1.0131870290221379,1.0154193598518713,1.0120295829412227,2001-12-04
1.0223182439448415,1.0223182439448415,1.0262529159608496,1.0246877785844375,2001-12-05
0.9972230528749547,0.9972230528749547,0.9998590247754106,1.0001638567467075,2001-12-06
0.9924685826612459,0.9924685826612459,0.9991556604460231,0.9945861390608333,2001-12-07
0.9841320510458773,0.9841320510458773,0.9890532472367737,0.9876656051887575,2001-12-10
0.9972190890704279,0.9972190890704279,1.000920413159682,1.0007662363185934,2001-12-11
1.0002726490382974,1.0002726490382974,1.0033624791709277,1.0018445456073681,2001-12-12
0.9844425213558914,0.9844425213558914,0.9971843782458428,0.9879314714301647,2001-12-13
1.003314299809999,1.003314299809999,1.0004468102643598,1.000101902941724,2001-12-14
1.0100348323591497,1.0100348323591497,1.0055954058790013,1.0094182237931066,2001-12-17
1.0075461570438744,1.0075461570438744,1.0067443333695076,1.0126705980770512,2001-12-18
1.0058096930608693,1.0058096930608693,0.9980806714697569,1.001219532696437,2001-12-19
0.9916228779776911,0.9916228779776911,0.9858791199404557,0.9869580631921618,2001-12-20
1.0043511098960443,1.0043511098960443,1.0059484668132932,1.008509234718219,2001-12-21
0.9997903814066815,0.9997903814066815,0.9996804612502043,1.0009207645484923,2001-12-24
1.00412350552785,1.00412350552785,1.011838790917517,1.007167165616449,2001-12-26
1.006751533273525,1.006751533273525,1.011615174748206,1.0062514756963694,2001-12-27
1.0033617783931128,1.0033617783931128,1.0009528486361658,1.0027109381039305,2001-12-28
0.9888545733416492,0.9888545733416492,0.9998732127773382,0.9913154390618499,2001-12-31
1.0057400948913624,1.0057400948913624,0.9973887086407729,1.0018714739947234,2002-01-02
1.0091800905735107,1.0091800905735107,1.0278559014430313,1.012710906140409,2002-01-03
1.0062131438319226,1.0062131438319226,1.0122047124007838,1.0075359300790994,2002-01-04
0.9935011257441541,0.9935011257441541,0.9921810304704947,0.996259919368444,2002-01-07
0.9964116322928573,0.9964116322928573,0.9984494386337357,0.9981776986998675,2002-01-08
0.9952012591633455,0.9952012591633455,1.002244005974571,1.000964882912074,2002-01-09
1.0012206608392114,1.0012206608392114,0.9992722299557093,0.995282028657467,2002-01-10
0.9905321233151279,0.9905321233151279,0.9867830093626632,0.9902001596346219,2002-01-11
0.9937238638621892,0.9937238638621892,0.9764205108136811,0.9913007298485573,2002-01-14
1.0068340114659728,1.0068340114659728,1.011692726870098,1.0058673264242806,2002-01-15
0.9837548782758093,0.9837548782758093,0.9812272250914135,0.9827019844534332,2002-01-16
1.0100304718398823,1.0100304718398823,1.0110094800703093,1.0072920716418639,2002-01-17
0.9900779285089936,0.9900779285089936,0.9809617938696332,0.9907609898811409,2002-01-18
0.9926657995146764,0.9926657995146764,0.9872173731391995,0.9918090360142664,2002-01-22
1.0079245201533624,1.0079245201533624,1.0150434689029182,1.0107569937179006,2002-01-23
1.0035189158770061,1.0035189158770061,1.0232355886267992,1.0076976839120908,2002-01-24
1.0009981052496972,1.0009981052496972,1.007607992177034,1.0041961415080976,2002-01-25
0.9998058990739813,0.9998058990739813,1.0018050145557322,1.0000401164990795,2002-01-28
0.9713871796120417,0.9713871796120417,0.9834507204334662,0.9778921091846614,2002-01-29
1.0117476481579266,1.0117476481579266,1.0009494925793827,1.012225499237069,2002-01-30
1.0149339562712083,1.0149339562712083,1.0034917840626194,1.0118446811376414,2002-01-31
0.9929216064894489,0.9929216064894489,0.991567363940964,0.9949731427353837,2002-02-01
0.9752628667140503,0.9752628667140503,0.9729301249804602,0.981228409314804,2002-02-04
0.9959614760867364,0.9959614760867364,0.9830090093735631,0.9946535449119855,2002-02-05
0.9940276236683941,0.9940276236683941,0.995223185935028,0.9929892980965196,2002-02-06
0.9969174573467622,0.9969174573467622,0.9915733622690213,0.9920087283978462,2002-02-07
1.014858703819623,1.014858703819623,1.0128380420427288,1.013277990233195,2002-02-08
1.014340160846588,1.014340160846588,1.0376648485259192,1.0175429333993853,2002-02-11
0.9960070312784746,0.9960070312784746,0.9913412061224589,0.9979302344601293,2002-02-12
1.0099413180727994,1.0099413180727994,1.017206987933203,1.0119547386132168,2002-02-13
0.998185059338628,0.998185059338628,0.9912054426004948,0.9968772004201362,2002-02-14
0.9889832984263199,0.9889832984263199,0.990816038567468,0.9934042882148568,2002-02-15
0.9811261869650829,0.9811261869650829,0.9665788103756245,0.9790609735256411,2002-02-19
1.0135137769401428,1.0135137769401428,1.0184960965331267,1.0132538475754942,2002-02-20
0.9844896723075,0.9844896723075,0.9937535955217304,0.9885385227253681,2002-02-21
1.008224261112922,1.008224261112922,0.9940387004204269,1.0061422652659324,2002-02-22
1.01797519682248,1.01797519682248,1.0277040973222002,1.014033565956395,2002-02-25
0.9999548878021128,0.9999548878021128,1.0051353511275791,1.0038434921761294,2002-02-26
1.0004597250386527,1.0004597250386527,1.0019481850468435,1.0015401347743105,2002-02-27
0.9971528402472487,0.9971528402472487,0.9825333954112022,0.9977740831751285,2002-02-28
1.0226342913539896,1.0226342913539896,1.0225806425335338,1.0211329899941928,2002-03-01
1.0194913640039596,1.0194913640039596,1.0225278123390418,1.0229498631271943,2002-03-04
0.9933266731956187,0.9933266731956187,0.9927824899389021,0.9951729214944113,2002-03-05
1.014509575331347,1.014509575331347,1.0186158737326831,1.0148095910798764,2002-03-06
0.9955021368104603,0.9955021368104603,1.0065472577546384,1.0012372128716147,2002-03-07
1.0058486266589388,1.0058486266589388,1.0120782511644004,1.0081342000915043,2002-03-08
1.0033925251634825,1.0033925251634825,1.0092054669682653,1.0047667609997892,2002-03-11
0.9977059441489612,0.9977059441489612,0.9968182015277107,0.994780315238449,2002-03-12
0.9901422547851055,0.9901422547851055,0.9953780547089931,0.9918788953046371,2002-03-13
0.9990902557089072,0.9990902557089072,1.0011839610754902,1.000457113883262,2002-03-14
1.0113786119065344,1.0113786119065344,1.0052214853930783,1.0130283294381588,2002-03-15
0.9994769282656891,0.9994769282656891,1.0075339233408707,1.0039959341009972,2002-03-18
1.0040667410542694,1.0040667410542694,1.005744510608492,1.00448020469903,2002-03-19
0.9842431680514563,0.9842431680514563,0.9922603032502771,0.9882391554907874,2002-03-20
1.0015106049149236,1.0015106049149236,0.9951095933874204,1.0015205961160019,2002-03-21
0.995761046131361,0.995761046131361,0.995730102723502,0.9972991989409994,2002-03-22
0.9853486926350801,0.9853486926350801,0.9825362327377646,0.9872055546364595,2002-03-25
1.0058487239221339,1.0058487239221339,1.0023291220142923,1.0086207811515822,2002-03-26
1.005349160618495,1.005349160618495,1.0054551785646446,1.0063305861999066,2002-03-27
1.0024551003002324,1.0024551003002324,1.0128392500451655,1.0054779112724164,2002-03-28
0.9992592095319934,0.9992592095319934,0.9908838125722886,0.9975535162466378,2002-04-01
0.9914699627019813,0.9914699627019813,0.9888641908808085,0.9940897669729172,2002-04-02
0.9900066986400193,0.9900066986400193,0.987294307915494,0.9885789071782457,2002-04-03
1.000835206491789,1.000835206491789,1.000460105964965,1.0039164364439275,2002-04-04
0.9967949416152224,0.9967949416152224,0.996823921226584,0.9997429327173896,2002-04-05
1.0022802086327838,1.0022802086327838,1.018568007890829,1.009794968509632,2002-04-08
0.9933439469164633,0.9933439469164633,0.9993747099019343,0.9957964330166804,2002-04-09
1.0113346943295296,1.0113346943295296,1.0104020253175938,1.0153162442213144,2002-04-10
0.976310711482041,0.976310711482041,0.9818576893354591,0.9838094871385528,2002-04-11
1.0066323594016344,1.0066323594016344,1.015908649925355,1.0102762641484107,2002-04-12
0.9923853422893241,0.9923853422893241,1.0056759987444042,0.9974428870379364,2002-04-15
1.0234183893207442,1.0234183893207442,1.0242862643383521,1.0189004319391308,2002-04-16
0.9979616182297668,0.9979616182297668,0.9992716932701147,0.9982883179699922,2002-04-17
0.9985791507967954,0.9985791507967954,0.9864514999171389,0.996639163351295,2002-04-18
1.0006225806472624,1.0006225806472624,1.0066281707190758,1.003455291307753,2002-04-19
0.9845889179293973,0.9845889179293973,0.9916659991498982,0.9901659031120662,2002-04-22
0.9937986916858128,0.9937986916858128,0.9956582685007764,0.9977151724697049,2002-04-23
0.9928971565120281,0.9928971565120281,0.9985130915404595,0.9932574909958662,2002-04-24
0.9984814075439172,0.9984814075439172,0.9982379896269792,1.0004947118427112,2002-04-25
0.9861105705546915,0.9861105705546915,0.9876044758471585,0.9896349019689978,2002-04-26
0.9899007770369163,0.9899007770369163,0.9946643399090904,0.9930954667193314,2002-04-29
1.0107654918570521,1.0107654918570521,1.0167298228159163,1.0120913291316402,2002-04-30
1.0088585192984596,1.0088585192984596,1.0000821017247787,1.0056673861823966,2002-05-01
0.9982512909706212,0.9982512909706212,1.0117044607952619,1.002198398617077,2002-05-02
